ray ID: 0, Dfm.x = 0.004266, Dfm.y = 0.010299, Dfm.z = 0.051777
Cell Id:0,Intensity = 1.415542
Cell Id:1,Intensity = 1.504967
Cell Id:2,Intensity = 1.510616
Cell Id:3,Intensity = 1.510973
Cell Id:4,Intensity = 1.510995
Cell Id:5,Intensity = 1.510997
Cell Id:6,Intensity = 1.510997
Cell Id:7,Intensity = 1.510997
Cell Id:8,Intensity = 1.510997
Cell Id:9,Intensity = 1.510997
Cell Id:10,Intensity = 1.631432
Cell Id:11,Intensity = 1.748134
Cell Id:12,Intensity = 1.756368
Cell Id:13,Intensity = 1.756942
Cell Id:14,Intensity = 1.756982
Cell Id:15,Intensity = 1.756985
Cell Id:16,Intensity = 1.756985
Cell Id:17,Intensity = 1.756985
Cell Id:18,Intensity = 1.756985
Cell Id:19,Intensity = 1.756985
Cell Id:20,Intensity = 1.664359
Cell Id:21,Intensity = 1.787300
Cell Id:22,Intensity = 1.796322
Cell Id:23,Intensity = 1.796980
Cell Id:24,Intensity = 1.797028
Cell Id:25,Intensity = 1.797031
Cell Id:26,Intensity = 1.797031
Cell Id:27,Intensity = 1.797031
Cell Id:28,Intensity = 1.797031
Cell Id:29,Intensity = 1.797031
Cell Id:30,Intensity = 1.669380
Cell Id:31,Intensity = 1.793591
Cell Id:32,Intensity = 1.802814
Cell Id:33,Intensity = 1.803496
Cell Id:34,Intensity = 1.803547
Cell Id:35,Intensity = 1.803551
Cell Id:36,Intensity = 1.803551
Cell Id:37,Intensity = 1.803551
Cell Id:38,Intensity = 1.803551
Cell Id:39,Intensity = 1.803551
Cell Id:40,Intensity = 1.670146
Cell Id:41,Intensity = 1.794599
Cell Id:42,Intensity = 1.803867
Cell Id:43,Intensity = 1.804557
Cell Id:44,Intensity = 1.804608
Cell Id:45,Intensity = 1.804612
Cell Id:46,Intensity = 1.804612
Cell Id:47,Intensity = 1.804612
Cell Id:48,Intensity = 1.804612
Cell Id:49,Intensity = 1.804612
Cell Id:50,Intensity = 1.670263
Cell Id:51,Intensity = 1.794760
Cell Id:52,Intensity = 1.804038
Cell Id:53,Intensity = 1.804729
Cell Id:54,Intensity = 1.804781
Cell Id:55,Intensity = 1.804785
Cell Id:56,Intensity = 1.804785
Cell Id:57,Intensity = 1.804785
Cell Id:58,Intensity = 1.804785
Cell Id:59,Intensity = 1.804785
Cell Id:60,Intensity = 1.670281
Cell Id:61,Intensity = 1.794785
Cell Id:62,Intensity = 1.804066
Cell Id:63,Intensity = 1.804757
Cell Id:64,Intensity = 1.804809
